UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
-21478,1,-1.0,6.0,-1.0,Null
-21193,1,-1.0,6.0,-1.0,Null
-20771,1,9.0,-1.0,-1.0,Null
-19942,1,-1.0,8.0,-1.0,Null
-19331,1,0.0,-1.0,-1.0,Null
-18806,1,0.0,-1.0,-1.0,Null
-18487,1,6.0,-1.0,-1.0,Null
-18395,1,1.0,-1.0,-1.0,Null
-18365,1,-1.0,9.0,-1.0,Null
-18309,1,-1.0,5.0,-1.0,Null
-17057,1,0.0,-1.0,-1.0,Null
-16610,1,-1.0,3.0,-1.0,Null
-16151,1,-1.0,8.0,-1.0,Null
-15970,1,-1.0,1.0,-1.0,Null
-15911,1,-1.0,4.0,-1.0,Null
-15275,1,9.0,-1.0,-1.0,Null
-13956,1,-1.0,8.0,-1.0,Null
-13923,1,-1.0,4.0,-1.0,Null
-13747,1,6.0,-1.0,-1.0,Null
-13603,1,-1.0,7.0,-1.0,Null
-13569,1,-1.0,4.0,-1.0,Null
-12588,1,0.0,-1.0,-1.0,Null
-9070,1,8.0,-1.0,-1.0,Null
-8329,1,7.0,-1.0,-1.0,Null
-8242,1,2.0,-1.0,-1.0,Null
-6157,1,0.0,-1.0,-1.0,Null
-6090,1,2.0,-1.0,-1.0,Null
-6054,1,-1.0,0.0,-1.0,Null
-4942,1,1.0,-1.0,-1.0,Null
-4814,1,3.0,-1.0,-1.0,Null
-3867,1,-1.0,2.0,-1.0,Null
-3515,1,3.0,-1.0,-1.0,Null
-3419,1,-1.0,6.0,-1.0,Null
-3223,1,6.0,-1.0,-1.0,Null
-1854,1,-1.0,9.0,-1.0,Null
-1831,1,0.0,-1.0,-1.0,Null
-1792,1,-1.0,8.0,-1.0,Null
-1754,1,6.0,-1.0,-1.0,Null
-1070,1,7.0,-1.0,-1.0,Null
-1005,1,-1.0,2.0,-1.0,Null
-818,1,1.0,-1.0,-1.0,Null
1710,1,6.0,-1.0,-1.0,Null
2047,1,9.0,-1.0,-1.0,Null
3113,1,-1.0,5.0,-1.0,Null
3231,1,-1.0,1.0,-1.0,Null
3308,1,9.0,-1.0,-1.0,Null
3632,1,-1.0,9.0,-1.0,Null
3682,1,1.0,-1.0,-1.0,Null
4775,1,-1.0,9.0,-1.0,Null
4972,1,-1.0,3.0,-1.0,Null
6115,1,-1.0,6.0,-1.0,Null
6265,1,7.0,-1.0,-1.0,Null
6872,1,-1.0,3.0,-1.0,Null
6894,1,-1.0,1.0,-1.0,Null
7406,1,5.0,-1.0,-1.0,Null
8398,1,4.0,-1.0,-1.0,Null
9136,1,7.0,-1.0,-1.0,Null
9844,1,2.0,-1.0,-1.0,Null
10253,1,0.0,-1.0,-1.0,Null
10849,1,9.0,-1.0,-1.0,Null
11254,1,-1.0,7.0,-1.0,Null
11498,1,3.0,-1.0,-1.0,Null
12381,1,-1.0,2.0,-1.0,Null
12396,1,-1.0,3.0,-1.0,Null
12428,1,-1.0,2.0,-1.0,Null
12709,1,8.0,-1.0,-1.0,Null
13124,1,4.0,-1.0,-1.0,Null
13440,1,-1.0,0.0,-1.0,Null
16023,1,1.0,-1.0,-1.0,Null
17037,1,3.0,-1.0,-1.0,Null
17274,1,2.0,-1.0,-1.0,Null
17694,1,-1.0,2.0,-1.0,Null
18169,1,-1.0,2.0,-1.0,Null
18707,1,-1.0,2.0,-1.0,Null
19293,1,0.0,-1.0,-1.0,Null
20739,1,-1.0,5.0,-1.0,Null
21927,1,-1.0,0.0,-1.0,Null
21965,1,-1.0,3.0,-1.0,Null
23021,1,3.0,-1.0,-1.0,Null
23382,1,-1.0,1.0,-1.0,Null
23438,1,5.0,-1.0,-1.0,Null
23604,1,8.0,-1.0,-1.0,Null
24257,1,-1.0,9.0,-1.0,Null
24317,1,-1.0,2.0,-1.0,Null
24937,1,3.0,-1.0,-1.0,Null
25193,1,5.0,-1.0,-1.0,Null
26203,1,4.0,-1.0,-1.0,Null
26941,1,-1.0,6.0,-1.0,Null
27067,1,7.0,-1.0,-1.0,Null
27970,1,-1.0,6.0,-1.0,Null
28483,1,9.0,-1.0,-1.0,Null
28988,1,2.0,-1.0,-1.0,Null
29927,1,9.0,-1.0,-1.0,Null
30678,1,4.0,-1.0,-1.0,Null
31493,1,-1.0,8.0,-1.0,Null
32204,1,2.0,-1.0,-1.0,Null
-32651,1,0.0,-1.0,-1.0,Null
-32615,1,-1.0,1.0,-1.0,Null
-31202,1,-1.0,7.0,-1.0,Null
-31188,1,7.0,-1.0,-1.0,Null
-30561,1,0.0,-1.0,-1.0,Null
-30352,1,-1.0,0.0,-1.0,Null
-30164,1,-1.0,3.0,-1.0,Null
-30079,1,7.0,-1.0,-1.0,Null
-29562,1,-1.0,5.0,-1.0,Null
-27947,1,3.0,-1.0,-1.0,Null
-27211,1,-1.0,3.0,-1.0,Null
-26990,1,-1.0,1.0,-1.0,Null
-25915,1,-1.0,5.0,-1.0,Null
-25908,1,3.0,-1.0,-1.0,Null
-25275,1,6.0,-1.0,-1.0,Null
-24870,1,-1.0,7.0,-1.0,Null
-24306,1,-1.0,0.0,-1.0,Null
-24156,1,0.0,-1.0,-1.0,Null
-23946,1,-1.0,7.0,-1.0,Null
-23416,1,2.0,-1.0,-1.0,Null
-22868,1,1.0,-1.0,-1.0,Null
-21513,1,-1.0,6.0,-1.0,Null
-21377,1,1.0,-1.0,-1.0,Null
-20270,1,-1.0,5.0,-1.0,Null
-20066,1,-1.0,3.0,-1.0,Null
-19690,1,5.0,-1.0,-1.0,Null
-19411,1,-1.0,0.0,-1.0,Null
-18087,1,-1.0,1.0,-1.0,Null
-17830,1,-1.0,7.0,-1.0,Null
-17710,1,9.0,-1.0,-1.0,Null
-17487,1,1.0,-1.0,-1.0,Null
-17430,1,-1.0,0.0,-1.0,Null
-17374,1,5.0,-1.0,-1.0,Null
-16999,1,-1.0,3.0,-1.0,Null
-16148,1,-1.0,8.0,-1.0,Null
-16049,1,-1.0,6.0,-1.0,Null
-15784,1,3.0,-1.0,-1.0,Null
-14614,1,8.0,-1.0,-1.0,Null
-14139,1,-1.0,4.0,-1.0,Null
-14086,1,7.0,-1.0,-1.0,Null
-14044,1,-1.0,4.0,-1.0,Null
-13981,1,-1.0,4.0,-1.0,Null
-12808,1,-1.0,2.0,-1.0,Null
-12669,1,5.0,-1.0,-1.0,Null
-11557,1,4.0,-1.0,-1.0,Null
-11371,1,0.0,-1.0,-1.0,Null
-10304,1,3.0,-1.0,-1.0,Null
-10274,1,9.0,-1.0,-1.0,Null
-9364,1,-1.0,9.0,-1.0,Null
-9312,1,1.0,-1.0,-1.0,Null
-9287,1,3.0,-1.0,-1.0,Null
-9085,1,-1.0,0.0,-1.0,Null
-8229,1,-1.0,0.0,-1.0,Null
-7252,1,9.0,-1.0,-1.0,Null
-6661,1,-1.0,9.0,-1.0,Null
-6010,1,2.0,-1.0,-1.0,Null
-5369,1,-1.0,8.0,-1.0,Null
-4409,1,3.0,-1.0,-1.0,Null
-4172,1,9.0,-1.0,-1.0,Null
-4026,1,-1.0,7.0,-1.0,Null
-3839,1,3.0,-1.0,-1.0,Null
-3800,1,2.0,-1.0,-1.0,Null
-3149,1,-1.0,2.0,-1.0,Null
-2033,1,-1.0,5.0,-1.0,Null
-1968,1,5.0,-1.0,-1.0,Null
-1931,1,8.0,-1.0,-1.0,Null
-1722,1,-1.0,6.0,-1.0,Null
-1094,1,8.0,-1.0,-1.0,Null
-482,1,4.0,-1.0,-1.0,Null
-147,1,0.0,-1.0,-1.0,Null
130,1,-1.0,1.0,-1.0,Null
1520,1,-1.0,8.0,-1.0,Null
3159,1,-1.0,2.0,-1.0,Null
3560,1,1.0,-1.0,-1.0,Null
3839,1,-1.0,8.0,-1.0,Null
4042,1,-1.0,7.0,-1.0,Null
4758,1,-1.0,9.0,-1.0,Null
5068,1,4.0,-1.0,-1.0,Null
5384,1,-1.0,3.0,-1.0,Null
5859,1,0.0,-1.0,-1.0,Null
6107,1,-1.0,8.0,-1.0,Null
6261,1,4.0,-1.0,-1.0,Null
6758,1,-1.0,3.0,-1.0,Null
6759,1,-1.0,1.0,-1.0,Null
9235,1,-1.0,3.0,-1.0,Null
9476,1,7.0,-1.0,-1.0,Null
10210,1,-1.0,1.0,-1.0,Null
11040,1,7.0,-1.0,-1.0,Null
11200,1,0.0,-1.0,-1.0,Null
11249,1,1.0,-1.0,-1.0,Null
11759,1,5.0,-1.0,-1.0,Null
12244,1,-1.0,8.0,-1.0,Null
12315,1,-1.0,6.0,-1.0,Null
12974,1,-1.0,4.0,-1.0,Null
13584,1,-1.0,5.0,-1.0,Null
14606,1,7.0,-1.0,-1.0,Null
15758,1,-1.0,9.0,-1.0,Null
16973,1,-1.0,6.0,-1.0,Null
17353,1,4.0,-1.0,-1.0,Null
18332,1,4.0,-1.0,-1.0,Null
18529,1,1.0,-1.0,-1.0,Null
18769,1,-1.0,5.0,-1.0,Null
21230,1,-1.0,3.0,-1.0,Null
22499,1,4.0,-1.0,-1.0,Null
22854,1,-1.0,2.0,-1.0,Null
23247,1,-1.0,1.0,-1.0,Null
23615,1,-1.0,7.0,-1.0,Null
23876,1,-1.0,4.0,-1.0,Null
25115,1,-1.0,4.0,-1.0,Null
25856,1,-1.0,3.0,-1.0,Null
26131,1,-1.0,8.0,-1.0,Null
27051,1,5.0,-1.0,-1.0,Null
27244,1,2.0,-1.0,-1.0,Null
27736,1,3.0,-1.0,-1.0,Null
28257,1,-1.0,8.0,-1.0,Null
29430,1,-1.0,3.0,-1.0,Null
30318,1,-1.0,7.0,-1.0,Null
30609,1,-1.0,8.0,-1.0,Null
30964,1,-1.0,8.0,-1.0,Null
31804,1,-1.0,3.0,-1.0,Null
31908,1,-1.0,0.0,-1.0,Null
32166,1,0.0,-1.0,-1.0,Null
32371,1,2.0,-1.0,-1.0,Null
-31887,1,-1.0,7.0,-1.0,Null
-31811,1,-1.0,3.0,-1.0,Null
-31804,1,-1.0,3.0,-1.0,Null
-31638,1,-1.0,5.0,-1.0,Null
-30141,1,-1.0,0.0,-1.0,Null
-30044,1,-1.0,7.0,-1.0,Null
-28906,1,5.0,-1.0,-1.0,Null
-28848,1,9.0,-1.0,-1.0,Null
-28793,1,4.0,-1.0,-1.0,Null
-28586,1,4.0,-1.0,-1.0,Null
-28282,1,-1.0,5.0,-1.0,Null
-26496,1,0.0,-1.0,-1.0,Null
-26202,1,1.0,-1.0,-1.0,Null
-25382,1,9.0,-1.0,-1.0,Null
-23397,1,-1.0,9.0,-1.0,Null
-21927,1,-1.0,5.0,-1.0,Null
-21921,1,4.0,-1.0,-1.0,Null
-21703,1,-1.0,1.0,-1.0,Null
-21216,1,3.0,-1.0,-1.0,Null
-20860,1,-1.0,9.0,-1.0,Null
-20131,1,1.0,-1.0,-1.0,Null
-19602,1,1.0,-1.0,-1.0,Null
-18203,1,4.0,-1.0,-1.0,Null
-16606,1,-1.0,3.0,-1.0,Null
-14854,1,8.0,-1.0,-1.0,Null
-14526,1,9.0,-1.0,-1.0,Null
-14313,1,-1.0,1.0,-1.0,Null
-13884,1,-1.0,9.0,-1.0,Null
-12822,1,-1.0,4.0,-1.0,Null
-12441,1,5.0,-1.0,-1.0,Null
-11446,1,-1.0,0.0,-1.0,Null
-11058,1,2.0,-1.0,-1.0,Null
-10985,1,6.0,-1.0,-1.0,Null
-10816,1,3.0,-1.0,-1.0,Null
-10514,1,6.0,-1.0,-1.0,Null
-10008,1,-1.0,2.0,-1.0,Null
-9833,1,-1.0,5.0,-1.0,Null
-9403,1,-1.0,1.0,-1.0,Null
-9024,1,9.0,-1.0,-1.0,Null
-7155,1,8.0,-1.0,-1.0,Null
-5604,1,-1.0,1.0,-1.0,Null
-3835,1,-1.0,0.0,-1.0,Null
-3582,1,-1.0,5.0,-1.0,Null
-3168,1,0.0,-1.0,-1.0,Null
-2366,1,8.0,-1.0,-1.0,Null
-880,1,6.0,-1.0,-1.0,Null
-744,1,-1.0,6.0,-1.0,Null
-732,1,3.0,-1.0,-1.0,Null
-71,1,0.0,-1.0,-1.0,Null
120,1,-1.0,4.0,-1.0,Null
144,1,-1.0,2.0,-1.0,Null
1670,1,-1.0,6.0,-1.0,Null
2241,1,9.0,-1.0,-1.0,Null
3214,1,2.0,-1.0,-1.0,Null
4308,1,-1.0,0.0,-1.0,Null
4349,1,-1.0,4.0,-1.0,Null
4549,1,6.0,-1.0,-1.0,Null
4677,1,4.0,-1.0,-1.0,Null
5502,1,-1.0,9.0,-1.0,Null
8104,1,6.0,-1.0,-1.0,Null
8852,1,-1.0,7.0,-1.0,Null
9114,1,9.0,-1.0,-1.0,Null
9934,1,8.0,-1.0,-1.0,Null
10011,1,-1.0,4.0,-1.0,Null
11577,1,1.0,-1.0,-1.0,Null
11640,1,-1.0,0.0,-1.0,Null
12209,1,-1.0,1.0,-1.0,Null
13002,1,4.0,-1.0,-1.0,Null
13630,1,-1.0,9.0,-1.0,Null
14003,1,3.0,-1.0,-1.0,Null
14782,1,9.0,-1.0,-1.0,Null
14868,1,6.0,-1.0,-1.0,Null
15214,1,3.0,-1.0,-1.0,Null
15650,1,-1.0,8.0,-1.0,Null
16151,1,4.0,-1.0,-1.0,Null
17113,1,-1.0,1.0,-1.0,Null
18071,1,-1.0,5.0,-1.0,Null
18308,1,5.0,-1.0,-1.0,Null
18421,1,1.0,-1.0,-1.0,Null
19825,1,-1.0,2.0,-1.0,Null
20494,1,6.0,-1.0,-1.0,Null
20931,1,8.0,-1.0,-1.0,Null
21248,1,-1.0,6.0,-1.0,Null
22421,1,-1.0,8.0,-1.0,Null
23017,1,-1.0,8.0,-1.0,Null
23903,1,-1.0,4.0,-1.0,Null
24109,1,9.0,-1.0,-1.0,Null
24218,1,9.0,-1.0,-1.0,Null
24553,1,-1.0,9.0,-1.0,Null
24848,1,2.0,-1.0,-1.0,Null
28360,1,5.0,-1.0,-1.0,Null
28992,1,2.0,-1.0,-1.0,Null
29981,1,5.0,-1.0,-1.0,Null
29984,1,1.0,-1.0,-1.0,Null
30325,1,9.0,-1.0,-1.0,Null
30513,1,-1.0,4.0,-1.0,Null
30762,1,4.0,-1.0,-1.0,Null
31672,1,-1.0,1.0,-1.0,Null
31974,1,1.0,-1.0,-1.0,Null
-31954,1,-1.0,5.0,-1.0,Null
-31814,1,-1.0,8.0,-1.0,Null
-30839,1,-1.0,9.0,-1.0,Null
-30663,1,7.0,-1.0,-1.0,Null
-30276,1,-1.0,0.0,-1.0,Null
-29450,1,3.0,-1.0,-1.0,Null
-28716,1,-1.0,9.0,-1.0,Null
-28495,1,-1.0,3.0,-1.0,Null
-28155,1,-1.0,0.0,-1.0,Null
-28061,1,-1.0,2.0,-1.0,Null
-27559,1,8.0,-1.0,-1.0,Null
-26991,1,4.0,-1.0,-1.0,Null
-26481,1,8.0,-1.0,-1.0,Null
-26456,1,1.0,-1.0,-1.0,Null
-25750,1,-1.0,4.0,-1.0,Null
-25592,1,3.0,-1.0,-1.0,Null
-25586,1,-1.0,0.0,-1.0,Null
-25170,1,-1.0,3.0,-1.0,Null
-23894,1,1.0,-1.0,-1.0,Null
-21187,1,4.0,-1.0,-1.0,Null
-20814,1,8.0,-1.0,-1.0,Null
-20108,1,-1.0,7.0,-1.0,Null
-19018,1,5.0,-1.0,-1.0,Null
-17923,1,-1.0,9.0,-1.0,Null
-17721,1,4.0,-1.0,-1.0,Null
-17500,1,-1.0,6.0,-1.0,Null
-17293,1,-1.0,7.0,-1.0,Null
-16523,1,4.0,-1.0,-1.0,Null
-16320,1,-1.0,4.0,-1.0,Null
-16195,1,3.0,-1.0,-1.0,Null
-15775,1,5.0,-1.0,-1.0,Null
-15344,1,-1.0,1.0,-1.0,Null
-14270,1,-1.0,2.0,-1.0,Null
-14112,1,5.0,-1.0,-1.0,Null
-13864,1,-1.0,8.0,-1.0,Null
-12594,1,-1.0,6.0,-1.0,Null
-12344,1,-1.0,8.0,-1.0,Null
-10958,1,8.0,-1.0,-1.0,Null
-10884,1,-1.0,4.0,-1.0,Null
-10664,1,9.0,-1.0,-1.0,Null
-10034,1,0.0,-1.0,-1.0,Null
-9342,1,0.0,-1.0,-1.0,Null
-9051,1,7.0,-1.0,-1.0,Null
-8162,1,4.0,-1.0,-1.0,Null
-8009,1,-1.0,3.0,-1.0,Null
-7867,1,-1.0,1.0,-1.0,Null
-7257,1,8.0,-1.0,-1.0,Null
-6588,1,-1.0,8.0,-1.0,Null
-5721,1,9.0,-1.0,-1.0,Null
-5348,1,-1.0,1.0,-1.0,Null
-5151,1,9.0,-1.0,-1.0,Null
-3505,1,-1.0,9.0,-1.0,Null
-2845,1,-1.0,2.0,-1.0,Null
-1778,1,8.0,-1.0,-1.0,Null
-1629,1,-1.0,2.0,-1.0,Null
-1504,1,-1.0,9.0,-1.0,Null
459,1,2.0,-1.0,-1.0,Null
1204,1,-1.0,0.0,-1.0,Null
1538,1,-1.0,6.0,-1.0,Null
2231,1,-1.0,0.0,-1.0,Null
3816,1,-1.0,6.0,-1.0,Null
4705,1,-1.0,8.0,-1.0,Null
4990,1,-1.0,3.0,-1.0,Null
5278,1,3.0,-1.0,-1.0,Null
5521,1,-1.0,1.0,-1.0,Null
6708,1,7.0,-1.0,-1.0,Null
6943,1,0.0,-1.0,-1.0,Null
7199,1,-1.0,8.0,-1.0,Null
7360,1,3.0,-1.0,-1.0,Null
7393,1,1.0,-1.0,-1.0,Null
8089,1,4.0,-1.0,-1.0,Null
8179,1,-1.0,3.0,-1.0,Null
8434,1,-1.0,9.0,-1.0,Null
8502,1,-1.0,7.0,-1.0,Null
9014,1,-1.0,8.0,-1.0,Null
9083,1,-1.0,4.0,-1.0,Null
10149,1,-1.0,5.0,-1.0,Null
10700,1,9.0,-1.0,-1.0,Null
11598,1,4.0,-1.0,-1.0,Null
12400,1,-1.0,6.0,-1.0,Null
13840,1,2.0,-1.0,-1.0,Null
14287,1,-1.0,4.0,-1.0,Null
14289,1,-1.0,3.0,-1.0,Null
14457,1,3.0,-1.0,-1.0,Null
15862,1,-1.0,9.0,-1.0,Null
18076,1,6.0,-1.0,-1.0,Null
18127,1,8.0,-1.0,-1.0,Null
18636,1,6.0,-1.0,-1.0,Null
18733,1,7.0,-1.0,-1.0,Null
19370,1,9.0,-1.0,-1.0,Null
19621,1,-1.0,9.0,-1.0,Null
19814,1,-1.0,5.0,-1.0,Null
22549,1,7.0,-1.0,-1.0,Null
23345,1,-1.0,4.0,-1.0,Null
24341,1,-1.0,1.0,-1.0,Null
24674,1,5.0,-1.0,-1.0,Null
25148,1,-1.0,9.0,-1.0,Null
25338,1,8.0,-1.0,-1.0,Null
25458,1,1.0,-1.0,-1.0,Null
25633,1,-1.0,8.0,-1.0,Null
26333,1,4.0,-1.0,-1.0,Null
27429,1,8.0,-1.0,-1.0,Null
27488,1,-1.0,6.0,-1.0,Null
28074,1,1.0,-1.0,-1.0,Null
28501,1,-1.0,6.0,-1.0,Null
28706,1,-1.0,4.0,-1.0,Null
29000,1,1.0,-1.0,-1.0,Null
29631,1,9.0,-1.0,-1.0,Null
30547,1,8.0,-1.0,-1.0,Null
30757,1,0.0,-1.0,-1.0,Null
31201,1,-1.0,2.0,-1.0,Null
-32744,1,-1.0,0.0,-1.0,Null
-32633,1,0.0,-1.0,-1.0,Null
-32094,1,3.0,-1.0,-1.0,Null
-29344,1,0.0,-1.0,-1.0,Null
-27649,1,-1.0,4.0,-1.0,Null
1358,2,Null,-1.0,9.0,Null
1548,2,Null,-1.0,5.0,Null
1564,2,Null,-1.0,8.0,Null
2949,2,Null,8.0,-1.0,Null
3950,2,Null,4.0,-1.0,Null
4195,2,Null,-1.0,1.0,Null
4851,2,Null,-1.0,2.0,Null
5033,2,Null,9.0,-1.0,Null
5064,2,Null,-1.0,4.0,Null
5653,2,Null,-1.0,7.0,Null
5896,2,Null,2.0,-1.0,Null
6635,2,Null,-1.0,5.0,Null
6738,2,Null,-1.0,3.0,Null
6855,2,Null,9.0,-1.0,Null
8327,2,Null,-1.0,1.0,Null
9371,2,Null,7.0,-1.0,Null
9458,2,Null,-1.0,8.0,Null
9682,2,Null,7.0,-1.0,Null
9751,2,Null,-1.0,1.0,Null
10900,2,Null,-1.0,5.0,Null
11137,2,Null,3.0,-1.0,Null
11664,2,Null,-1.0,8.0,Null
13004,2,Null,4.0,-1.0,Null
13025,2,Null,-1.0,2.0,Null
15552,2,Null,-1.0,2.0,Null
15814,2,Null,-1.0,2.0,Null
16031,2,Null,6.0,-1.0,Null
16542,2,Null,-1.0,4.0,Null
16545,2,Null,5.0,-1.0,Null
17330,2,Null,1.0,-1.0,Null
18317,2,Null,6.0,-1.0,Null
18743,2,Null,-1.0,0.0,Null
18828,2,Null,3.0,-1.0,Null
20143,2,Null,0.0,-1.0,Null
20377,2,Null,1.0,-1.0,Null
20496,2,Null,-1.0,9.0,Null
20682,2,Null,7.0,-1.0,Null
21226,2,Null,5.0,-1.0,Null
21812,2,Null,-1.0,8.0,Null
22608,2,Null,9.0,-1.0,Null
23015,2,Null,6.0,-1.0,Null
23174,2,Null,9.0,-1.0,Null
23441,2,Null,-1.0,9.0,Null
23571,2,Null,4.0,-1.0,Null
24489,2,Null,7.0,-1.0,Null
25287,2,Null,6.0,-1.0,Null
26061,2,Null,-1.0,4.0,Null
26678,2,Null,7.0,-1.0,Null
27900,2,Null,-1.0,3.0,Null
28605,2,Null,-1.0,6.0,Null
29322,2,Null,-1.0,1.0,Null
29450,2,Null,-1.0,2.0,Null
30046,2,Null,-1.0,8.0,Null
30145,2,Null,3.0,-1.0,Null
31490,2,Null,0.0,-1.0,Null
31550,2,Null,-1.0,6.0,Null
31639,2,Null,-1.0,0.0,Null
32415,2,Null,-1.0,8.0,Null
32623,2,Null,-1.0,6.0,Null
-32661,2,Null,-1.0,1.0,Null
-32442,2,Null,9.0,-1.0,Null
-31246,2,Null,-1.0,3.0,Null
-30004,2,Null,-1.0,3.0,Null
-29937,2,Null,0.0,-1.0,Null
-29316,2,Null,0.0,-1.0,Null
-29090,2,Null,2.0,-1.0,Null
-28935,2,Null,-1.0,8.0,Null
-28819,2,Null,-1.0,1.0,Null
-26469,2,Null,-1.0,4.0,Null
-26323,2,Null,-1.0,3.0,Null
-26225,2,Null,7.0,-1.0,Null
-26140,2,Null,-1.0,6.0,Null
-25820,2,Null,-1.0,8.0,Null
-25711,2,Null,-1.0,6.0,Null
-25228,2,Null,2.0,-1.0,Null
-25205,2,Null,-1.0,5.0,Null
-23987,2,Null,-1.0,3.0,Null
-23487,2,Null,-1.0,7.0,Null
-23309,2,Null,1.0,-1.0,Null
-23143,2,Null,0.0,-1.0,Null
-22514,2,Null,-1.0,3.0,Null
-21445,2,Null,-1.0,3.0,Null
-21398,2,Null,9.0,-1.0,Null
-20993,2,Null,-1.0,4.0,Null
-19867,2,Null,8.0,-1.0,Null
-19660,2,Null,-1.0,4.0,Null
-18856,2,Null,8.0,-1.0,Null
-18693,2,Null,6.0,-1.0,Null
-17899,2,Null,-1.0,5.0,Null
-14093,2,Null,0.0,-1.0,Null
-13781,2,Null,6.0,-1.0,Null
-12327,2,Null,8.0,-1.0,Null
-12120,2,Null,-1.0,5.0,Null
-12035,2,Null,-1.0,7.0,Null
-10369,2,Null,4.0,-1.0,Null
-10199,2,Null,5.0,-1.0,Null
-9325,2,Null,9.0,-1.0,Null
-9061,2,Null,2.0,-1.0,Null
-8684,2,Null,1.0,-1.0,Null
-7936,2,Null,-1.0,7.0,Null
-7739,2,Null,6.0,-1.0,Null
-6612,2,Null,0.0,-1.0,Null
-6201,2,Null,-1.0,9.0,Null
-5791,2,Null,3.0,-1.0,Null
-5488,2,Null,-1.0,1.0,Null
-4804,2,Null,-1.0,5.0,Null
-4323,2,Null,3.0,-1.0,Null
-3737,2,Null,-1.0,3.0,Null
-3523,2,Null,2.0,-1.0,Null
-2459,2,Null,9.0,-1.0,Null
-2046,2,Null,7.0,-1.0,Null
-2005,2,Null,7.0,-1.0,Null
181,2,Null,1.0,-1.0,Null
1036,2,Null,-1.0,3.0,Null
2702,2,Null,-1.0,3.0,Null
3736,2,Null,7.0,-1.0,Null
4022,2,Null,2.0,-1.0,Null
5109,2,Null,-1.0,5.0,Null
5278,2,Null,8.0,-1.0,Null
7777,2,Null,3.0,-1.0,Null
8886,2,Null,-1.0,4.0,Null
9207,2,Null,3.0,-1.0,Null
9212,2,Null,-1.0,0.0,Null
11130,2,Null,-1.0,3.0,Null
12483,2,Null,0.0,-1.0,Null
13771,2,Null,-1.0,5.0,Null
16229,2,Null,-1.0,3.0,Null
16947,2,Null,-1.0,0.0,Null
18495,2,Null,6.0,-1.0,Null
18805,2,Null,7.0,-1.0,Null
20263,2,Null,-1.0,3.0,Null
21065,2,Null,-1.0,3.0,Null
22282,2,Null,3.0,-1.0,Null
22454,2,Null,-1.0,4.0,Null
22462,2,Null,0.0,-1.0,Null
22997,2,Null,-1.0,4.0,Null
23679,2,Null,8.0,-1.0,Null
24070,2,Null,-1.0,1.0,Null
24227,2,Null,-1.0,7.0,Null
24840,2,Null,-1.0,6.0,Null
24888,2,Null,-1.0,0.0,Null
24896,2,Null,7.0,-1.0,Null
24968,2,Null,-1.0,6.0,Null
25394,2,Null,-1.0,9.0,Null
26036,2,Null,-1.0,8.0,Null
27998,2,Null,-1.0,6.0,Null
28682,2,Null,7.0,-1.0,Null
29391,2,Null,-1.0,0.0,Null
30178,2,Null,-1.0,9.0,Null
30358,2,Null,-1.0,8.0,Null
30639,2,Null,8.0,-1.0,Null
30685,2,Null,7.0,-1.0,Null
32114,2,Null,-1.0,2.0,Null
32731,2,Null,3.0,-1.0,Null
-32735,2,Null,-1.0,6.0,Null
-32661,2,Null,4.0,-1.0,Null
-31910,2,Null,-1.0,5.0,Null
-31300,2,Null,-1.0,7.0,Null
-27066,2,Null,-1.0,7.0,Null
-26357,2,Null,3.0,-1.0,Null
-26215,2,Null,-1.0,6.0,Null
-26055,2,Null,5.0,-1.0,Null
-25750,2,Null,2.0,-1.0,Null
-25047,2,Null,-1.0,1.0,Null
-24724,2,Null,-1.0,4.0,Null
-23538,2,Null,1.0,-1.0,Null
-23492,2,Null,1.0,-1.0,Null
-23279,2,Null,6.0,-1.0,Null
-22896,2,Null,4.0,-1.0,Null
-22505,2,Null,-1.0,5.0,Null
-22037,2,Null,0.0,-1.0,Null
-22015,2,Null,7.0,-1.0,Null
-21565,2,Null,6.0,-1.0,Null
-21238,2,Null,1.0,-1.0,Null
-21103,2,Null,9.0,-1.0,Null
-20612,2,Null,-1.0,3.0,Null
-20436,2,Null,-1.0,5.0,Null
-18966,2,Null,-1.0,8.0,Null
-17995,2,Null,-1.0,7.0,Null
-17279,2,Null,3.0,-1.0,Null
-17170,2,Null,-1.0,6.0,Null
-15557,2,Null,8.0,-1.0,Null
-15278,2,Null,7.0,-1.0,Null
-14906,2,Null,-1.0,1.0,Null
-14617,2,Null,7.0,-1.0,Null
-14413,2,Null,-1.0,9.0,Null
-13843,2,Null,-1.0,2.0,Null
-11979,2,Null,-1.0,3.0,Null
-10061,2,Null,-1.0,9.0,Null
-9983,2,Null,-1.0,7.0,Null
-8724,2,Null,9.0,-1.0,Null
-8083,2,Null,4.0,-1.0,Null
-7847,2,Null,8.0,-1.0,Null
-5866,2,Null,-1.0,7.0,Null
-5732,2,Null,-1.0,2.0,Null
-5100,2,Null,-1.0,6.0,Null
-4219,2,Null,0.0,-1.0,Null
-2462,2,Null,8.0,-1.0,Null
-2423,2,Null,4.0,-1.0,Null
-1457,2,Null,-1.0,2.0,Null
372,2,Null,0.0,-1.0,Null
401,2,Null,-1.0,1.0,Null
613,2,Null,-1.0,9.0,Null
775,2,Null,-1.0,7.0,Null
1102,2,Null,6.0,-1.0,Null
